video_id,label,split
NRWC0V8JOV,1,train
RN4S080K7T,1,train
7TAR71CPFL,1,train
43765,0,train
OJ32Q4KLKN,1,train
31789,0,train
N8FY3VK6CU,1,train
FDS533CQT6,1,train
39049,0,train
PIWE93PYXO,1,train
mid_324_1111,1,train
35864,0,train
40522,0,train
42JQHEHVT5,1,train
PFGCZLYZSS,1,train
W17MWHJ3Q7,1,train
EJONF21K0K,1,train
WRTPW8KBMN,1,train
47286,0,train
18008,0,train
51018,0,train
62713,0,train
39921,0,train
54422,0,train
EIGDGYC561,1,train
55851,0,train
00883,0,train
9Z5RFMPBHF,1,train
02374,0,train
WLF4XVGXSI,1,train
65EGRWXGCT,1,train
ZIOWLAX9TY,1,train
55852,0,train
19356,0,train
JXXUTOG4QU,1,train
B8VOQSJT9T,1,train
QHV8W3EE1B,1,train
64676,0,train
16870,0,train
51583,0,train
49553,0,train
02560,0,train
23083,0,train
HF51PM6VE7,1,train
12486,0,train
0LSW207MX1,1,train
20IVVIKESU,1,train
KE7JK4VBJS,1,train
49519,0,train
27374,0,train
682WBITFUG,1,train
9707HHWX84,1,train
55821,0,train
25316,0,train
45377,0,train
DQ9LG8JRWE,1,train
T7FZ1W9NK0,1,train
GAWUFIZY66,1,train
63958,0,train
15684,0,train
RAYOVWAARY,1,train
09023,0,train
WA0LL9ETK3,1,train
D1YU20IH6Y,1,train
20846,0,train
46103,0,train
E5DQH85QWL,1,train
50301,0,train
55365,0,train
38JC76PDNZ,1,train
EK6Z2JSND4,1,train
11205,0,train
35986,0,train
31325,0,train
9550CHDH0P,1,train
9K4IFCV3SQ,1,train
309KQ2RX0N,1,train
3JINFW5D91,1,train
42130,0,train
64997,0,train
38855,0,train
30036,0,train
25108,0,train
02939,0,train
ZCB0O9AJP6,1,train
OHJ43365AG,1,train
X0AGUEQUN5,1,train
6HBZXXYNFZ,1,train
M3C2YU9ICN,1,train
NRE4UM4H49,1,train
RDJ2UGWSBS,1,train
WAT10RYIJC,1,train
YZ1FFSSWNX,1,train
mid_277_1100,1,train
OZS3BCXDD3,1,train
1UTEBS23S6,1,train
59408,0,train
7AQOSD65LW,1,train
T3XS2HFCRR,1,train
43569,0,train
9UTL8DPA5C,1,train
F9I3SPX4RL,1,train
3M4XG8B818,1,train
61159,0,train
13457E7AKM,1,train
514ONCVM58,1,train
18757,0,train
68468,0,train
CMQ8N05NLH,1,train
14574,0,train
VXHSD38VFC,1,train
0BFVQQQ51P,1,train
50364,0,train
O842MSF6BV,1,train
4M1HXXZ82X,1,train
0ECXUU2J95,1,train
8T771ISOS9,1,train
GAOSTN2N2W,1,train
I8YTWW5XK4,1,train
08904,0,train
13383,0,train
34089,0,train
YKRYVSPPTV,1,train
49614,0,train
KBRJ75K5VW,1,train
DC1KMSR7GE,1,train
KV0O3RZVA7,1,train
44065,0,train
2SFFGHSESS,1,train
25721,0,train
M3DY8B2KTS,1,train
49582,0,train
7OXV43UYSL,1,train
7FOJVFY4G0,1,train
8IW0Z49X1B,1,train
60570,0,train
14422,0,train
4SBK31AHEN,1,train
03231,0,train
EQAI9TICBJ,1,train
45274,0,train
TYT5OVWD0B,1,train
04814,0,train
57630,0,train
58266,0,train
11669,0,train
09202,0,train
M6R87OP1QM,1,train
79BXAOHR3F,1,train
5RBQQE4DHM,1,train
5FSYSPBU9A,1,train
8G67WBSXHH,1,train
44306,0,train
0WN9U3ZMPI,1,train
64489,0,train
58399,0,train
14885,0,train
VJK62UDW8J,1,train
56624,0,train
43922,0,train
62208,0,train
S7DI689ABU,1,train
03317,0,train
O3Y9BJYU6R,1,train
WWLKGXCZEX,1,train
PFH2GTKDMP,1,train
63731,0,train
41351,0,train
17076,0,train
55000,0,train
QZU20Y1ZF4,1,train
49064,0,train
WCB306UW0X,1,train
G8UBFRG6JB,1,train
65444,0,train
05310,0,train
69689,0,train
57795,0,train
20UODW7GHG,1,train
M9K0WJBWJT,1,train
IWTPF3VXA7,1,train
59830,0,train
54047,0,train
65752,0,train
53775,0,train
BM932CTF2Y,1,train
65491,0,train
ZOXB3WXP5I,1,train
UBR6LVL5O2,1,train
12010,0,train
10632,0,train
AXG78OB90D,1,train
01123,0,train
14301,0,train
3Z4I9LJHCA,1,train
PVXUJDD0AT,1,train
56237,0,train
01443,0,train
10256,0,train
46241,0,train
44811,0,train
02415,0,train
90BDQJFEBU,1,train
13079,0,train
1V22ILIRB0,1,train
SBLRYN9RPN,1,train
XIDOYKNLEC,1,train
29355,0,train
01022,0,train
13479,0,train
JYTT26TJAW,1,train
GTM5VXALWO,1,train
67567,0,train
57903,0,train
45243,0,train
TU2GA58JIQ,1,train
41425,0,train
26168,0,train
KP44TOYM21,1,train
60164,0,train
37035,0,train
WOJ7GR71DN,1,train
48139,0,train
30913,0,train
34550,0,train
09410,0,train
062JK1OQH6,1,train
68534,0,train
E44W2WO9JG,1,train
9SFM8GIT3Q,1,train
31196,0,train
2T8975NF2M,1,train
28230,0,train
MMKYYM1HQD,1,train
42231,0,train
55447,0,train
ZYU1NHABMF,1,train
23063,0,train
01207,0,train
59883,0,train
QHRMONKCIR,1,train
15369,0,train
08512,0,train
01118,0,train
VGO1JZ3O7L,1,train
50339,0,train
64148,0,train
C8ZPQHSD2N,1,train
36598,0,train
12649,0,train
35058,0,train
29732,0,train
06652,0,train
08305,0,train
24HQMFCVF1,1,train
3RH67EK98F,1,train
55104,0,train
LIU8QNET5V,1,train
56554,0,train
Q58S67A7K7,1,train
KJDS7246AB,1,train
08EQ7RHFRH,1,train
54ERNKSK2M,1,train
USYAAH4LAG,1,train
27278,0,train
60082,0,train
26115,0,train
11538,0,train
66575,0,train
23957,0,train
26262,0,train
CS5MT53IZQ,1,train
S53D0P3903,1,train
28119,0,train
66714,0,train
ZE4C2FY82G,1,train
7RIL54SVF1,1,train
20739,0,train
UETZK4CAPF,1,train
57YWQBYACD,1,train
EA9BNA1TY9,1,train
12838,0,train
35117,0,train
9ZOEYPNS4R,1,train
WZS2JJZJCI,1,train
35509,0,train
9PWCJ3WD6Z,1,train
67601,0,train
P4JEKX2AKN,1,train
5UGT9DLG08,1,train
54058,0,train
real_00370,0,train
UJNTZMCKER,1,train
65103,0,train
M3CVYL7JJM,1,train
FC67PQE5CM,1,train
21047,0,train
38648,0,train
57605,0,train
PE8TC07KFC,1,train
09809,0,train
2LWWVMN57I,1,train
41046,0,train
EVXEA7MW2T,1,train
51351,0,train
F3JAPD19QB,1,train
11565,0,train
994TIMEEEC,1,train
35471,0,train
25876,0,train
34971,0,train
57308,0,train
66744,0,train
EWSY0VA05E,1,train
A61AUSFPEK,1,train
LGWLI6JVGR,1,train
31482,0,train
2ZIQJK2SN5,1,train
31882,0,train
69921,0,train
AMWLNBMUVY,1,train
43331,0,train
63632BG4TD,1,train
O2DOVAGTM3,1,train
7VGL36AWHS,1,train
RU3Y5826BE,1,train
16082,0,train
15636,0,train
65359,0,train
41345,0,train
3LQE5IRWLE,1,train
Y89URE4FJD,1,train
LTM5RXWCI9,1,train
DQFWR2696A,1,train
37628,0,train
08228,0,train
63044,0,train
KAFJFVPWTB,1,train
WB1V29ZR5Y,1,train
QNTMTJ6M1A,1,train
Z1WQJAT7LN,1,train
50003,0,train
26311,0,train
59377,0,train
MC3D8OTWM6,1,train
QE61ANSK67,1,train
ZVXBE96LPI,1,train
YFYZJVEKST,1,train
FNPG4AY7RX,1,train
BB6JJR6UBZ,1,train
44986,0,train
N04G750T3O,1,train
99IDSD6G47,1,train
24288,0,train
03075,0,train
9BILRDF3M0,1,train
00062,0,train
U8KJ3STAIZ,1,train
CRR5Q92OZR,1,train
MW1A17ECLM,1,train
47729,0,train
C2YMM04WWE,1,train
5RP8D78ZSK,1,train
03549,0,train
29168,0,train
46102,0,train
38133,0,train
JQD89PATN9,1,train
J8BQGSTZLC,1,train
46325,0,train
39259,0,train
U077C0EEWF,1,train
26915,0,train
CR0ZQ0XPIV,1,train
21078,0,train
11858,0,train
ZI2L5YM63F,1,train
DWE9XXNR0P,1,train
real_01004,0,train
46670,0,train
634OBTQA3X,1,train
SUQ1QPCW2L,1,train
T449EW1EWO,1,train
54023,0,train
36878,0,train
29528,0,train
08921,0,train
GHRCVTWP8U,1,train
590PVK0W0L,1,train
MANQN3HU6Y,1,train
1SDE9WANE2,1,train
59191,0,train
ZMEP0TVTMJ,1,train
01065,0,train
AMG9WQ365K,1,train
56091,0,train
FAC5TND35H,1,train
OHXLXJYOY6,1,train
RHS6REM13Y,1,train
4VJMTO5ICW,1,train
S6FL57KMTS,1,train
5N8NB6PO2Y,1,train
05276,0,train
GIVB1Z7CZV,1,train
54854,0,train
32980,0,train
29017,0,train
55051,0,train
23693,0,train
W9PJMM9AXO,1,train
57760,0,train
16691,0,train
02480,0,train
8TZY7ICOLQ,1,train
13156,0,train
12309,0,train
63346,0,train
16959,0,train
41818,0,train
56481,0,train
C8L62G7PQU,1,train
HEZT9UO89D,1,train
UTSO5TER88,1,train
TK3UJMBKT9,1,train
2VACW9ZJL0,1,train
68086,0,train
O712SB3NBI,1,train
15457,0,train
EC2B48MY7G,1,train
J8VQQJAFZP,1,train
61098,0,train
36268,0,train
WWRJKN905P,1,train
GLNOGBBD3R,1,train
58697,0,train
46926,0,train
65584,0,train
22959,0,train
53431,0,train
03754,0,train
13728,0,train
M469KHTQZ0,1,train
49043,0,train
KYQRG8JN4Y,1,train
53Z6I7W2IK,1,train
49909,0,train
04228,0,train
13740,0,train
57235,0,train
06111,0,train
04963,0,train
IDFM2X9CPF,1,train
33169,0,train
13271,0,train
5V1OL9LSQQ,1,train
YB8TF9YCSA,1,train
65400,0,train
P33OD0PMCB,1,train
BXTMUMU9PK,1,train
35071,0,train
O9O6GWKDPB,1,train
5KDMWWSTEA,1,train
27249,0,train
BFHXRO66JN,1,train
8L81L6PD6M,1,train
J7XEF05A8W,1,train
68106,0,train
40755,0,train
49226,0,train
65449,0,train
22003,0,train
64675,0,train
52646,0,train
23072,0,train
30852,0,train
02223,0,train
55492,0,train
0DOBQG5ZTZ,1,train
52702,0,train
63328,0,train
68614,0,train
36625,0,train
60607,0,train
47130,0,train
42954,0,train
4OGXBXS1NJ,1,train
AIBMYP4BM2,1,train
9JPVVDOHXX,1,train
HFLW373XGI,1,train
OZ7DP94CTU,1,train
43578,0,train
MB3CMIOMHK,1,train
09825,0,train
7HL48HOC5E,1,train
29163,0,train
DM5C6DE3EW,1,train
EG7USG8Z66,1,train
6GON59JAI7,1,train
L3HND3H8M4,1,train
11631,0,train
28274,0,train
25068,0,train
V6ZLK0YPR6,1,train
18621,0,train
4G05YO5SIA,1,train
RZ82885UJ8,1,train
D3YI0UMBTN,1,train
26900,0,train
11341,0,train
RJTH8FQ0DM,1,train
08041,0,train
22548,0,train
BQULDSMEZN,1,train
ZFTOIFE5O1,1,train
04513,0,train
AZLAD9OSCO,1,train
5S47UI3BCI,1,train
2WNLDN0Y4X,1,train
37KKZP2VHU,1,train
26573,0,train
27343,0,train
28975,0,train
ALQNKXPRBK,1,train
0Q0WXAAJCU,1,train
20308,0,train
W09G49Z7MF,1,train
66915,0,train
PQFOBCWSSJ,1,train
GC24XQWAVS,1,train
20488,0,train
67182,0,train
19178,0,train
MY9R9J6V4O,1,train
IWPMIB5OU5,1,train
1DZ4KC20FV,1,train
49100,0,train
U28M1PLHH5,1,train
13484,0,train
44825,0,train
15092,0,train
44497,0,train
66419,0,train
BV61UKZ0Q2,1,train
JE3H0872BR,1,train
SOY20THTE6,1,train
OU5E1513MM,1,train
42803,0,train
DQUNPF5VXS,1,train
FFQRH8I7E4,1,train
RHV4J7MT84,1,train
40513,0,train
38CDU8EOMR,1,train
5F1LT11RVN,1,train
B19MNJI1Y5,1,train
W5EWX1FQ69,1,train
SF7QEU1ZDZ,1,train
easy_129_1111,1,train
2GQHNUHXRW,1,train
59540,0,train
JQM274XHE3,1,train
66559,0,train
L1ZRO2AEZP,1,train
46089,0,train
INLB6PCGQA,1,train
MOM7AWJ7L0,1,train
E2OIJ4Q37R,1,train
SH9A8BSI3M,1,train
BX52KKGN8K,1,train
AED66BQ0QV,1,train
29530,0,train
13069,0,train
28823,0,train
05792,0,train
GERNX94H4C,1,train
RMVSI311VP,1,train
41445,0,train
TJ7V5N6TBV,1,train
1DPF42JYF8,1,train
39899,0,train
26920,0,train
S0ANJOE51M,1,train
8MT06OFDWR,1,train
67962,0,train
65219,0,train
14920,0,train
44239,0,train
4IC7HDT6KT,1,train
55893,0,train
TKF4ASIFK2,1,train
42714,0,train
MPYES3Q0SY,1,train
53587,0,train
58549,0,train
DOTFXYZV6F,1,train
hard_207_1100,1,train
05905,0,train
63KHTTUD1X,1,train
28174,0,train
XO96W5UJS2,1,train
YVXUFH4NYF,1,train
ZO43GAQG1Z,1,train
14539,0,train
85MJ99EL50,1,train
46835,0,train
69620,0,train
6DFMD696CQ,1,train
mid_131_1111,1,train
7B2ZYBZMCM,1,train
5H7VOMBOK3,1,train
SVA0HS3YJI,1,train
07691,0,train
XDTFCF9L43,1,train
PROV6E2927,1,train
58409,0,train
I6VGZ5KFN0,1,train
HW2SPOU8BF,1,train
18337,0,train
34693,0,train
13675,0,train
21259,0,train
HLNJFH60OX,1,train
UJ0HAHE0KE,1,train
6B9MLK18MJ,1,train
9C7CNR7V0P,1,train
67034,0,train
QHM5BU52YM,1,train
31607,0,train
16125,0,train
55585,0,train
1TDVWUF42U,1,train
68697,0,train
15162,0,train
2438PF82MD,1,train
32225,0,train
real_00807,0,train
26201,0,train
55799,0,train
57675,0,train
4QYYE7SG71,1,train
41154,0,train
6IHE4LUMAK,1,train
GQVGBTWVCM,1,train
66546,0,train
01720,0,train
BO8HF9DWO4,1,train
AP3UXCFICN,1,train
Y24ZWATJUW,1,train
17373,0,train
NJQ5O0L53J,1,train
1B9RJWIO3K,1,train
22557,0,train
BJS3LUYG4H,1,train
09090,0,train
33867,0,train
WTK4BE0ZRN,1,train
65885,0,train
LI3VISGZ7E,1,train
OTMSEBYBIM,1,train
8F6ZP17O3X,1,train
ZNYINKT80M,1,train
VXZ9J2BWXE,1,train
1QLUBMAALW,1,train
KEIH2LKZ8D,1,train
64772,0,train
49057,0,train
05914,0,train
57440,0,train
67720,0,train
LL5L6Z86CV,1,train
ZABCVIVU64,1,train
BX4C2113JZ,1,train
37371,0,train
PYF7OM8H55,1,train
28192,0,train
31671,0,train
46648,0,train
28158,0,train
66514,0,train
S0V2LEJA2H,1,train
41471,0,train
60006,0,train
28475,0,train
07467,0,train
0HLDGUXM7O,1,train
45019,0,train
11793,0,train
22748,0,train
6UGAKVMMNK,1,train
O3T01N7CLO,1,train
OJVKNL236A,1,train
37245,0,train
60482,0,train
21358,0,train
V5EYRNI0WZ,1,train
G5Z3Q0XBA5,1,train
mid_332_1111,1,train
SHAUDQLE60,1,train
67381,0,train
46163,0,train
KZMANAD4PE,1,train
36145,0,train
68675,0,train
UG6TGWC54V,1,train
06394,0,train
H8WRND9RNQ,1,train
GUOJ8KPMGT,1,train
03726,0,train
UFIDF8F7YR,1,train
11599,0,train
23354,0,train
60699,0,train
3TJLT955O4,1,train
42470,0,train
F4EMXBL8R5,1,train
69144,0,train
MCJQVVHGXB,1,train
B27KJG2ZDJ,1,train
WY1EF8KIVY,1,train
LKF312FVKT,1,train
34174,0,train
29760,0,train
Q2YE6O29SJ,1,train
46948,0,train
31093,0,train
hard_70_1100,1,train
BDXMFF8KZJ,1,train
50300,0,train
OWK3KQ4OTH,1,train
08725,0,train
03709,0,train
B0PXDQASK3,1,train
09572,0,train
65233,0,train
KRD7RVV547,1,train
63519,0,train
IR23XD4W51,1,train
VCKH0FA9I0,1,train
21012,0,train
YI2TDG9V19,1,train
21497,0,train
JKWTSKSPVT,1,train
38796,0,train
15208,0,train
J0VJ2V3T18,1,train
4DBGPEEEEJ,1,train
JMS0AP3OVY,1,train
69128,0,train
9VHBEZACMG,1,train
41743,0,train
42932,0,train
35102,0,train
UL31ST2OWE,1,train
17057,0,train
D832QX8ELA,1,train
FBP82HH40M,1,train
616QBA4JOH,1,train
TZ7E4R5F8Q,1,train
28416,0,train
52161,0,train
IASR8A92M6,1,train
58903,0,train
62658,0,train
3C0BQTYKSY,1,train
F33P5SXFG1,1,train
JM8FB69OJV,1,train
39091,0,train
62824,0,train
6LXNKB120Y,1,train
LGO6EP8X40,1,train
37995,0,train
QI7M4WTWC5,1,train
52094,0,train
WC7XTJ2QWE,1,train
1YY4K6YJU4,1,train
47736,0,train
MASBAGUDC0,1,train
19116,0,train
D0DVNNVMN4,1,train
real_00751,0,train
real_00476,0,train
GCJPVGWJFU,1,train
57676,0,train
65782,0,train
42527,0,train
27247,0,train
01303,0,train
P32FCFFQDM,1,train
50PNLRQEFQ,1,train
O3SMC727EE,1,train
54786,0,train
44858,0,train
69320,0,train
50406,0,train
QKO0G0UUNJ,1,train
12395,0,train
TM5NLR0P24,1,train
real_00092,0,train
0TBLT5PZUE,1,train
56887,0,train
PR2YBSU7AP,1,train
2ERJXR24FE,1,train
27635,0,train
42045,0,train
21494,0,train
38475,0,train
41291,0,train
32393,0,train
19118,0,train
ORE7YDPOHE,1,train
64109,0,train
53129,0,train
43415,0,train
65141,0,train
69265,0,train
06200,0,train
41104,0,train
5W8LETLNUL,1,train
38104,0,train
30054,0,train
56356,0,train
896OGN6SW3,1,train
50BKVHV1RJ,1,train
61305,0,train
N0UJ4UZL0J,1,train
OWOB8M0Z4C,1,train
1J5D9HEKRX,1,train
41197,0,train
YIWEHSYIMV,1,train
04321,0,train
YX0IGCEY36,1,train
07450,0,train
9DC4WVFHY9,1,train
13351,0,train
ZUHD11GG0W,1,train
69922,0,train
21579,0,train
03716,0,train
J4OKJYVKPO,1,train
53230,0,train
21471,0,train
LSLA29ZHH0,1,train
JKG4ZHNLD9,1,train
HCI3SSTWZ2,1,train
53907,0,train
20836,0,train
58923,0,train
5IHHJXY3CF,1,train
15410,0,train
WVYZZ6QX8K,1,train
3S036ZQPT4,1,train
easy_104_1000,1,train
LYZZHDFMAD,1,train
AX34F59UWG,1,train
51389,0,train
27272,0,train
15576,0,train
EILO3IFZGP,1,train
6VHCQ9W4LI,1,train
29118,0,train
67421,0,train
DB2Z7SMPEL,1,train
47489,0,train
4UW4CFRUUL,1,train
4QVNPX5SIC,1,train
55432,0,train
15438,0,train
Q6IYMCMAWK,1,train
39537,0,train
32530,0,train
4P2DUOKNHT,1,train
NLPXRFL1ZS,1,train
30390,0,train
K2L95Z0JW2,1,train
FSGX7C6CIA,1,train
23042,0,train
G4ASI2UA12,1,train
NZBBS3UFQP,1,train
OCHWU7COTW,1,train
5VQYNXC9O2,1,train
29976,0,train
58995,0,train
27536,0,train
23889,0,train
0PP0XM0SM3,1,train
30555,0,train
54790,0,train
6LR97CJUBY,1,train
32690,0,train
46906,0,train
46870,0,train
IU650B9VG4,1,train
46590,0,train
real_00997,0,train
5XWLYJSBYG,1,train
QJHTM3AKTQ,1,train
27789,0,train
29680,0,train
KV9EH9UKG6,1,train
10502,0,train
55494,0,train
07050,0,train
04496,0,train
JS0WSR1K32,1,train
03745,0,train
02314,0,train
56956,0,train
CSD32WDO6M,1,train
STQMLMLQ16,1,train
C3PGXYGVAL,1,train
48202,0,train
WOAW7UOUAZ,1,train
41444,0,train
64003,0,train
22902,0,train
VV6VVU1ZID,1,train
NTZRHEFGND,1,train
47531,0,train
01500,0,train
VOKXBYHQ4I,1,train
46688,0,train
4FJ770652W,1,train
0R3Q4S1AGN,1,train
61208,0,train
0ZVZ8VETFF,1,train
68977,0,train
19376,0,train
44495,0,train
668MPIZXAP,1,train
M7SMAAVL2V,1,train
33678,0,train
CPEP2Q1BW4,1,train
1U44RSMGBH,1,train
46578,0,train
04Z8GI97UJ,1,train
10WI73659I,1,train
VVZY9T8S3I,1,train
24218,0,train
3MXWUKWCAT,1,train
07517,0,train
64600,0,train
N63CD9VLY9,1,train
15736,0,train
06109,0,train
ZMW4BH9OG3,1,train
16942,0,train
64884,0,train
44615,0,train
48612,0,train
63215,0,train
XEDIG178GS,1,train
32437,0,train
YH9ZAG5W8M,1,train
33557,0,train
KM7HUI43LC,1,train
26581,0,train
46645,0,train
32140,0,train
BI37KO1PI4,1,train
67749,0,train
09723,0,train
28249,0,train
39097,0,train
19271,0,train
05384,0,train
42076,0,train
69983,0,train
58234,0,train
LLKLGE3OEW,1,train
04324,0,train
65142,0,train
VQUXB00RH7,1,train
41957,0,train
36037,0,train
55209,0,train
mid_376_0001,1,train
20401,0,train
30970,0,train
59762,0,train
N5VUWQWMGL,1,train
15343,0,train
69621,0,train
31709,0,train
10841,0,train
IBK45DT469,1,train
68361,0,train
DY70M0HFUS,1,train
mid_261_1101,1,train
11815,0,train
45517,0,train
OOV4T7BV7K,1,train
28705,0,train
11361,0,train
29822,0,train
24216,0,train
13633,0,train
51282,0,train
0PRZIOAD3O,1,train
U59UEHCJRW,1,train
MAR4W4VEQQ,1,train
31139,0,train
16322,0,train
N2XQ679XOZ,1,train
II5R4SFPKS,1,train
LCNZYPNPUC,1,train
09991,0,train
61243,0,train
04536,0,train
67605,0,train
TMJ59LKKV4,1,train
S9ISTPD4YF,1,train
G2VUFFDFPY,1,train
51179,0,train
ID66T2JJN9,1,train
39532,0,train
89FO7OPTGM,1,train
UQU0T676Z2,1,train
HP3Q5ZLY9O,1,train
59AZFC8FUS,1,train
XPYMT6C2KD,1,train
06396,0,train
H6TQ0EOFJN,1,train
67710,0,train
34293,0,train
HMFB4OFHTY,1,train
O6GOCMPCWS,1,train
TNYPT21RHC,1,train
6H7RO5MKSO,1,train
S8SQJ9HOUL,1,train
08530,0,train
51096,0,train
U17STR8D6R,1,train
GHG24KGQHM,1,train
41949,0,train
553XPUXY9S,1,train
10818,0,train
KO10YN90TF,1,train
L6P8SGCU19,1,train
58685,0,train
XB2JTPOYXW,1,train
30325,0,train
RA10W3351Y,1,train
ORN74K0UEU,1,train
40226,0,train
48369,0,train
YK1FB6AU8X,1,train
19906,0,train
U4XZMU5BEO,1,train
31275,0,train
30096,0,train
N4XTLS8RSN,1,train
49885,0,train
LE0DXYER30,1,train
56398,0,train
X0W2ZWK11S,1,train
18840,0,train
18575,0,train
ZOQF9S1UX3,1,train
UVWDY23N7Z,1,train
ZJ3FSD7FK3,1,train
60225,0,train
9NCLPVL61O,1,train
D188DS2D59,1,train
HGH8001CVV,1,train
872MVQJ0JT,1,train
36211,0,train
32967,0,train
ISIW1LTLPX,1,train
42190,0,train
35100,0,train
50018,0,train
07297,0,train
9PX8BVUO9R,1,train
10012,0,train
36090,0,train
mid_170_1111,1,train
36778,0,train
23466,0,train
26701,0,train
50518,0,train
26I97MP0IK,1,train
BQ97GYAPGI,1,train
ZY3D8UDWCQ,1,train
19401,0,train
QW1RHX96W4,1,train
49U6W3QIV2,1,train
21768,0,train
37389,0,train
68150,0,train
48036,0,train
ZFJG9ZBCNG,1,train
Y9IGWR3Y42,1,train
60780,0,train
TRQ47M5H6W,1,train
Q5E0CMRA9X,1,train
6608ZWSGZQ,1,train
28137,0,train
7MTP4YHYSX,1,train
SC4MSA01TK,1,train
26266,0,train
42350,0,train
C1Z5KRJE9F,1,train
49791,0,train
05177,0,train
36744,0,train
59143,0,train
DYL258SY0V,1,train
57481,0,train
MTE86ECKRC,1,train
23426,0,train
31844,0,train
09788,0,train
18822,0,train
16272,0,train
18487,0,train
73HX182QVO,1,train
44656,0,train
38580,0,train
610QILWKAW,1,train
07894,0,train
7U6XJ8289E,1,train
58539,0,train
ONBAMYEYAZ,1,train
6CPYLSVOUL,1,train
31018,0,train
21277,0,train
XML11NQW63,1,train
30470,0,train
QUSRC9AEAP,1,train
3YCL1ACKK4,1,train
4923C0B3OZ,1,train
HWG1QEJCZI,1,train
21474,0,train
0DTH93OLW7,1,train
09622,0,train
QRS9M201SE,1,train
1D7IJHADQF,1,train
02119,0,train
MUVDDR0WVL,1,train
03668,0,train
20158,0,train
47933,0,train
60738,0,train
63651,0,train
59539,0,train
FL4TY9GG0J,1,train
K0TJB68T8W,1,train
E7PJGSGJMV,1,train
W27IGCADU8,1,train
06746,0,train
48630,0,train
66184,0,train
5JV2NQMDFH,1,train
31600,0,train
GCXEOJ4S8C,1,train
09288,0,train
0KIPN0LQ2S,1,train
24094,0,train
J0AQ20XAHV,1,train
36027,0,train
67813,0,train
54939,0,train
01609,0,train
FV0VY6Y8DG,1,train
24815,0,train
CUTWI45S7I,1,train
00169,0,train
55380,0,train
TLSW8B5H1S,1,train
YDSI98SHWB,1,train
57085,0,train
IYT41W1WB3,1,train
EJTRZA0FJS,1,train
ILHE7K8IV2,1,train
UZ1KHO1QCO,1,train
23L0OLNJHU,1,train
05583,0,train
KQFT3H7SQH,1,train
25787,0,train
02448,0,train
63863,0,train
54AQ0MQF7S,1,train
MJJ9KJRAOB,1,train
72Z9QIMQXT,1,train
3AB6BEUG26,1,train
AC5G820FUL,1,train
YB0Z7QNUS1,1,train
28KDH7HA2N,1,train
0XWUZQMNOK,1,train
FGFGFY1I8S,1,train
W2XL97OMGV,1,train
50614,0,train
50183,0,train
37086,0,train
63837,0,train
MUT2SRC2O0,1,train
59826,0,train
I7LFWPIJU7,1,train
37935,0,train
77QV1G37QU,1,train
V1KUQHAT7P,1,train
IXLEDTCGXZ,1,train
OUTA3YYQ5F,1,train
30739,0,train
49795,0,train
15184,0,train
0P1AHLHZ7A,1,train
74UGACRGS8,1,train
37T56H7ANW,1,train
21944,0,train
30517,0,train
5L0QQO461R,1,train
X6UC38P3R2,1,train
2RB2EX51Y0,1,train
NLBSZAZFZE,1,train
7W8V1AKCMK,1,train
29719,0,train
ZNVAJVH14J,1,train
48768,0,train
45472,0,train
F8PNU0JEDO,1,train
54974,0,train
QBQFEFD8MB,1,train
7GFCEYP5LF,1,train
98DEMV679H,1,train
T4DJKMEJZI,1,train
XXDCX7XYMY,1,train
07718,0,train
K307FBCEL8,1,train
24499,0,train
03427,0,train
PQPH5M165O,1,train
DJDQY25853,1,train
47ER9C62JX,1,train
2BT7K1FB4K,1,train
15830,0,train
55997,0,train
19617,0,train
63761,0,train
31705,0,train
04190,0,train
6TQTPICEMS,1,train
38943,0,train
34810,0,train
03812,0,train
36608,0,train
19597,0,train
ZY3TXW3E57,1,train
200UMQN7VL,1,train
06418,0,train
IEX39X13PK,1,train
XJ62XLNHPG,1,train
882FCK1Q1A,1,train
46806,0,train
57502,0,train
49650,0,train
EXN4VVWL7F,1,train
19361,0,train
MOZZ0YXIN2,1,train
05751,0,train
69886,0,train
R6Z5H553L6,1,train
19623,0,train
2EIPYVSCZY,1,train
29059,0,train
42944,0,train
MNYH8OT69H,1,train
FQUC7ZA97G,1,train
DZGAPAJ6GS,1,train
52938,0,train
NY62JW2YHM,1,train
68009,0,train
36696,0,train
4GYP00442F,1,train
54093,0,train
O2JGFVXPV7,1,train
Z1YZA4ZO3T,1,train
23335,0,train
43030,0,train
25233,0,train
DBRV256IYE,1,train
TKILH79TNB,1,train
55909,0,train
C70LESK7M1,1,train
FUTL0RGE2Z,1,train
1XBWVRLMZB,1,train
OG67SKTVS2,1,train
54032,0,train
NHFR39CVK4,1,train
UYDKH9EKKB,1,train
YIIFAKB2YA,1,train
63062,0,train
IL3PGDMOUE,1,train
19005,0,train
54542,0,train
77Y23CLLQU,1,train
39879,0,train
17552,0,train
RB282XBLAY,1,train
TN2IBGUJ4Z,1,train
51547,0,train
49526,0,train
HPL170ED7O,1,train
48744,0,train
E1JAJCKTBA,1,train
2MRZ5SFHJV,1,train
8SBBV9I0VG,1,train
08254,0,train
AR9NZZMVTT,1,train
ZY4SP6EZUY,1,train
67016,0,train
GDWWH3NI5B,1,train
7UE5W4R7WV,1,train
27002,0,train
52373,0,train
1RMV22SO2E,1,train
